Pricing Date,Settlement Date,Bond Ticker,Issuer,Moody’s Rating,Moody's Outlook,S&P Rating,S&P Outlook,Fitch Rating,Fitch Outlook,Moody's/S&P/Fitch Rating,No. of B's,Rank ,Bail-in,Asset Class,Total Deal Size (USD),Deal Size (Lcl Ccy),Tranche Size (USD),Tenor,No of Tranches,Structure,Coupon Type,Coupon Rate (Fixed %; FRN if Float),Call Date,Maturity,Benchmark,Spread ,Spread to Gov Benchmark,Free r,Rate Type Selection,3mL Equivalent (bps),IPT Spread,Guidance,Area,M/S Equivalent,Spread vs. Midswaps,MS,New Issue Premium,Movement from IPTS,Orderbook Size (mm),Over Subscription,Yield,Price,League Table Eligible,Issuer Type,Product Type ,BofA ML Role,# of Bookrunners,# of Active,# of Passive,Listing,CoC,Coupon Steps,Par Call,Make Whole,Marketing,Special Mandatory Redemption,UOP 1,UOP 2,Denom,Phy. Bks,Self Led,Bk1,Bk2,Bk3,Bk4,Bk5,Bk6,Bk7,Bk8,Bk9,Bk10,B&D Agent,Distribution,Add-On,Tapped Bond,Industry ,Sub industry,CUSIP,ISIN ,Week Start,Quarter,Deal,Country ,Sub-Region,Region,No-Grow,Tranche Size (Local),Tranche Currency,FX Rate per USD,Call Structure,Special Call Features,Par Call Period,Up/Downsized,First Time Bond Issuer,Price Execution,Tranche Comments,Coupon Rate Comments,General Comments (deal level),Bond Ticker,Desk,Gross Spread ,Total Fees,Unequal Economics,Jt Ld 1,Jt Ld 2,Jt Ld 3,Jt Ld 4,Jt Ld 5,Co1,Co 2,Co 3,Co 4,Co 5,IsYield,IsDM,IsSpread,IssueBenchmark,Price0,Yield0,Spread0,Performance0,Price1,Yield1,Spread1,Performance1,Price2,Yield2,Spread2,Performance2,Price3,Yield3,Spread3,Performance3,Price4,Yield4,Spread4,Performance4,Price5,Yield5,Spread5,Performance5,Price6,Yield6,Spread6,Performance6,Price7,Yield7,Spread7,Performance7,Price8,Yield8,Spread8,Performance8,Price9,Yield9,Spread9,Performance9,Price10,Yield10,Spread10,Performance10,Vix,Vix5d,Srvix,Srvix5d,CdxIg,CdxIg5d,Usgg2y,Usgg2y5d,Usgg3y,Usgg3y5d,Usgg5y,Usgg5y5d,Usgg10y,Usgg10y5d,Usgg30y,Usgg30y5d,Ticker,EnterpriseValue
04/27/2020,04/29/2020,DGELN,Diageo Capital Plc,A3,Stable,A-,Stable,NR,-,A3 / A- / NR,-,Sr, , -,2500, -,750,5,3,NCL,Fixed,1.375,08/29/2025,09/29/2025,0.5% 5yr UST due 03/31/25,105,,-2,-,-,155,110,5,-,-,,-5,50,-,5.73,1.446,99.632,Yes,CORP,Investment Grade,Active,11,5,6,-,No,No,Yes,Yes,No,No,GCP,-,200000,,No,BofA,Citi,CS,DB,HSBC,Barc,MS,NATWEST,RBC,Santander,BofA,Public Offering,-,-,Consumer & Retail,Food & Beverage,25243YBC2,US25243YBC21,04/27/2020,2,1,United Kingdom,W. Europe,Europe, ,750,USD,1,NCL,-,1,-,-,-,-,-,-,DGELN,AMRS,0.23,1.725,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZF Govt,100.006,1.374,97.0322,-7.9678,100.14,1.348,97.9565,-7.0435,99.703,1.432,106.6852,1.6852,99.783,1.417,105.2075,0.2075,99.587,1.455,110.2968,5.2968,100,1.375,101.0224,-3.9776,99.845,1.405,103.0663,-1.9337,100.082,1.359,98.6336,-6.3664,100.082,1.359,105.3992,0.3992,99.65,1.443,111.0816,6.0816,99.913,1.392,104.2229,-0.7771,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,1646Z LN Equity,#N/A N/A
04/27/2020,04/29/2020,DGELN,Diageo Capital Plc,A3,Stable,A-,Stable,NR,-,A3 / A- / NR,-,Sr, , -,2500, -,1000,10,3,NCL,Fixed,2,01/29/2030,04/29/2030,1.5% 10yr UST due 02/15/30,140,,-1,-,-,180,145,5,-,-,,-7,40,-,4.6,2.053,99.523,Yes,CORP,Investment Grade,Active,11,5,6,-,No,No,Yes,Yes,No,No,GCP,-,200000,,No,BofA,Citi,CS,DB,HSBC,Barc,MS,NATWEST,RBC,Santander,BofA,Public Offering,-,-,Consumer & Retail,Food & Beverage,25243YBD0,US25243YBD04,04/27/2020,2,0,United Kingdom,W. Europe,Europe, ,1000,USD,1,NCL,-,3,-,-,-,-,-,-,DGELN,AMRS,0.33,3.3,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828Z9 Govt,100.248,1.972,131.1723,-8.8277,100.08,1.991,137.8311,-2.1689,99.515,2.054,142.7356,2.7356,99.493,2.056,141.74,1.74,99.533,2.052,144.0469,4.0469,98.677,2.148,151.4586,11.4586,98.677,2.148,148.6311,8.6311,99.5,2.056,135.3194,-4.6806,98.422,2.177,153.6802,13.6802,99.025,2.109,142.6144,2.6144,99.025,2.109,139.9261,-0.0739,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,1646Z LN Equity,#N/A N/A
04/27/2020,04/29/2020,DGELN,Diageo Capital Plc,A3,Stable,A-,Stable,NR,-,A3 / A- / NR,-,Sr, , -,2500, -,750,12,3,NCL,Fixed,2.125,01/29/2032,04/29/2032,1.5% 10yr UST due 02/15/30,155,,-3,-,-,200,160,5,-,-,,N/A,45,-,6,2.203,99.181,Yes,CORP,Investment Grade,Active,11,5,6,-,No,No,Yes,Yes,No,No,GCP,-,200000,,No,BofA,Citi,CS,DB,HSBC,Barc,MS,NATWEST,RBC,Santander,BofA,Public Offering,-,-,Consumer & Retail,Food & Beverage,25243YBE8,US25243YBE86,04/27/2020,2,0,United Kingdom,W. Europe,Europe, ,750,USD,1,NCL,-,3,-,-,-,-,-,-,DGELN,AMRS,0.365,2.738,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828Z9 Govt,100.533,2.074,141.3723,-13.6277,99.853,2.139,152.6311,-2.3689,99.726,2.151,152.4356,-2.5644,99.475,2.175,153.64,-1.36,99.423,2.18,156.8469,1.8469,99.042,2.216,158.2586,3.2586,98.778,2.242,158.0311,3.0311,99.465,2.176,147.3194,-7.6806,98.179,2.3,165.9802,10.9802,98.664,2.253,157.0144,2.0144,99.34,2.188,147.8261,-7.1739,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,1646Z LN Equity,#N/A N/A
04/27/2020,04/30/2020,CFG,Citizens Financial Group Inc,Baa1,-,A-,Stable,BBB+,Stable,Baa1 / A- / BBB+,3,Sr, , -,1500, -,750,10,2,NCL,Fixed,3.25,-,04/30/2030,1.5% 10yr UST due 02/15/30,260,,-,-,-,270,260,0,-,-,,15,10,-,1.87,3.264,99.881,Yes,FIG,Investment Grade,Co-Manager,5,5,-,-,No,No,Yes,Yes,No,No,GCP,-,2000,,No,Barc,CS,JPM,MS,Citizens,-,-,-,-,-,MS,3(a)(2), ,-,Financial Institutions,Finance,174610AT2,US174610AT28,04/27/2020,2,1,United States of America,US,US, ,750,USD,1,NCL,-,3,-,-,-,-,-,-,CFG,AMRS,0.45,3.375,No,-,-,-,-,-,BofA,Citi,DB,Mizuho Securities USA Inc,UBS,N,N,Y,912828Z9 Govt,100.643,3.173,256.0311,-3.9689,100.168,3.23,260.3356,0.3356,100.168,3.23,259.14,-0.86,99.569,3.301,268.9469,8.9469,99.569,3.301,266.7586,6.7586,99.569,3.301,263.9311,3.9311,99.569,3.301,259.8194,-0.1806,98.713,3.403,276.2802,16.2802,98.835,3.389,270.6144,10.6144,99.443,3.316,260.6261,0.6261,99.15,3.351,268.6075,8.6075,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,CFG US Equity,#N/A N/A
04/27/2020,04/30/2020,CFG,Citizens Financial Group Inc,Baa1,-,A-,Stable,BBB+,Stable,Baa1 / A- / BBB+,3,Sr, , -,1500, -,750,4.9,2,NCL,Fixed,2.25,-,04/28/2025,0.5% 5yr UST due 03/31/25,190,,-7,-,-,210,190,0,-,-,,25,20,-,1.87,2.304,99.747,Yes,FIG,Investment Grade,No Role,4,4,-,-,No,No,Yes,Yes,No,No,GCP,-,250000,,No,Barc,CS,JPM,MS,-,-,-,-,-,-,MS,3(a)(2), ,-,Financial Institutions,Finance,75524KNH3,US75524KNH31,04/27/2020,2,0,United States of America,US,US, ,750,USD,1,NCL,-,1,-,-,-,-,-,-,CFG,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZF Govt,100.199,2.207,183.8565,-6.1435,100.189,2.209,184.3852,-5.6148,100.189,2.209,184.4075,-5.5925,100.189,2.209,185.6968,-4.3032,100,2.25,188.5224,-1.4776,100.457,2.151,177.6663,-12.3337,100.457,2.151,177.8336,-12.1664,99.972,2.256,195.0992,5.0992,99.972,2.256,192.3816,2.3816,100.193,2.208,185.8229,-4.1771,100.386,2.166,184.3653,-5.6347,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,CFG US Equity,#N/A N/A
04/27/2020,05/06/2020,KOEWPW,Korea East-West Power Co Ltd,Aa2,Stable,AA,Stable,NR,-,Aa2 / AA / NR,-,Sr, , -,500, -,500,5,1,NCL,Fixed,1.75,-,05/06/2025,0.5% 5yr UST due 03/31/25,150,,-,-,-,190,152.5,0,-,-,,0,40,-,8.5,1.904,99.269,Yes,CORP,Investment Grade,Active,5,5,-,-,No,No,No,No,No,No,GCP,-,200000,,No,BofA,BNP,Citi,Credit Agricole Corporate and Investment Bank (New York),HSBC,-,-,-,-,-,Citi,144a/Reg S, ,-,Energy & Power,Utilities,5006EPAK7,US5006EPAK79,04/27/2020,2,1,South Korea,Asia- ex Japan (EM),Asia, ,500,USD,1,NCL,-,-,-,-,-,-,-,-,KOEWPW,ASIA,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZF Govt,99.705,1.812,144.7224,-5.2776,100.033,1.743,136.8663,-13.1337,99.931,1.764,139.1336,-10.8664,99.913,1.768,146.2992,-3.7008,100.078,1.734,140.1816,-9.8184,100.331,1.68,133.0229,-16.9771,100.546,1.635,131.2653,-18.7347,100.485,1.648,133.5402,-16.4598,100.29,1.689,138.6356,-11.3644,100.447,1.656,135.025,-14.975,100.808,1.58,121.1414,-28.8586,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,KEWSPO KS Equity,#N/A N/A
04/27/2020,04/30/2020,GP,Georgia-Pacific LLC,A3,-,A+,-,NR,-,A3 / A+ / NR,-,Sr, , -,2500, -,900,5,3,NCL,Fixed,1.75,08/30/2025,09/30/2025,0.5% 5yr UST due 03/31/25,135,,-3,-,-,160,140,5,-,-,,-10,25,-,2.56,1.754,99.98,Yes,CORP,Investment Grade,Active,5,3,2,-,No,No,Yes,Yes,No,No,GCP,Refi-General,2000,,No,BofA,GS,JPM,SumiMit,US Bank N.A,-,-,-,-,-,GS,144a/Reg S,-,-,Industrials,Paper & Forest Products,37331NAJ0,US37331NAJ00,04/27/2020,2,1,United States of America,US,US, ,900,USD,1,NCL,-,1,-,-,-,-,-,-,GP,AMRS,0.55,4.95,No,-,-,-,-,-,Key,-,-,-,-,N,N,Y,912828ZF Govt,100.22,1.707,133.8565,-1.1435,100.079,1.735,136.9852,1.9852,99.896,1.77,140.5075,5.5075,99.995,1.751,139.8968,4.8968,100.003,1.75,138.5224,3.5224,100.451,1.661,128.6663,-6.3337,100.186,1.713,134.0336,-0.9664,99.935,1.763,145.7992,10.7992,100.455,1.66,132.7816,-2.2184,100.516,1.648,129.8229,-5.1771,100.595,1.632,130.9653,-4.0347,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,3097Z US Equity,#N/A N/A
04/27/2020,04/30/2020,GP,Georgia-Pacific LLC,A3,-,A+,-,NR,-,A3 / A+ / NR,-,Sr, , -,2500, -,600,7,3,NCL,Fixed,2.1,02/28/2027,04/30/2027,0.625% 7yr UST due 03/31/27,155,,-1,-,-,175,160,5,-,-,,-5,20,-,2.67,2.115,99.903,Yes,CORP,Investment Grade,Active,5,3,2,-,No,No,Yes,Yes,No,No,GCP,Refi-General,2000,,No,BofA,GS,JPM,SumiMit,US Bank N.A,-,-,-,-,-,JPM,144a/Reg S,-,-,Industrials,Paper & Forest Products,37331NAL5,US37331NAL55,04/27/2020,2,0,United States of America,US,US, ,600,USD,1,NCL,-,2,-,-,-,-,-,-,GP,AMRS,0.575,3.45,No,-,-,-,-,-,Key,-,-,-,-,N,N,Y,912828ZE Govt,99.965,2.105,158.5922,3.5922,99.955,2.107,158.5658,3.5658,99.489,2.179,165.0896,10.0896,99.434,2.188,168.29,13.29,99.408,2.192,167.0859,12.0859,99.884,2.118,158.0802,3.0802,99.454,2.185,162.247,7.247,99.369,2.198,170.4676,15.4676,99.872,2.12,159.2199,4.2199,100.057,2.091,154.4772,-0.5228,100.049,2.092,158.2721,3.2721,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,3097Z US Equity,#N/A N/A
04/27/2020,04/30/2020,GP,Georgia-Pacific LLC,A3,-,A+,-,NR,-,A3 / A+ / NR,-,Sr, , -,2500, -,1000,10,3,NCL,Fixed,2.3,01/30/2030,04/30/2030,1.5% 10yr UST due 02/15/30,165,,-2,-,-,180,170,5,-,-,,-5,15,-,1.9,2.314,99.876,Yes,CORP,Investment Grade,Active,5,3,2,-,No,No,Yes,Yes,No,No,GCP,Refi-General,2000,,No,BofA,GS,JPM,SumiMit,US Bank N.A,-,-,-,-,-,BofA,144a/Reg S,-,-,Industrials,Paper & Forest Products,37331NAK7,US37331NAK72,04/27/2020,2,0,United States of America,US,US, ,1000,USD,1,NCL,-,3,-,-,-,-,-,-,GP,AMRS,0.6,6,No,-,-,-,-,-,Key,-,-,-,-,N,N,Y,912828Z9 Govt,100.147,2.283,167.0311,2.0311,100.083,2.291,166.4356,1.4356,99.463,2.361,172.24,7.24,99.334,2.375,176.3469,11.3469,99.564,2.349,171.5586,6.5586,99.721,2.331,166.9311,1.9311,99.226,2.388,168.5194,3.5194,99.262,2.384,174.3802,9.3802,99.652,2.339,165.6144,0.6144,99.577,2.348,163.8261,-1.1739,100.167,2.281,161.6075,-3.3925,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,3097Z US Equity,#N/A N/A
04/27/2020,04/30/2020,NATMUT,Nationwide Mutual Insurance Company,A3,Negative,A-,Stable,NR,-,A3 / A- / NR,-,Sub, , -,1350, -,1350,30,1,NCL,Fixed,4.35,-,04/30/2050,2.375% 30yr UST due 11/15/49,310,,-2,-,-,325,310,0,-,-,,60,15,-,1.48,4.364,99.767,Yes,FIG,Investment Grade,Active,3,3,-,-,No,No,Yes,Yes,No,No,GCP,-,100000,,No,BofA,JPM,WFS,-,-,-,-,-,-,-,WFS,144a/Reg S, ,-,Financial Institutions,Insurance,638671AN7,US638671AN73,04/27/2020,2,1,United States of America,US,US, ,1350,USD,1,NCL,-,6,-,-,-,-,-,-,NATMUT,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912810SK Govt,#N/A N/A,#N/A N/A,#N/A Invalid Override,#VALUE!,100.694,4.308,305.5967,-4.4033,99.516,4.379,309.1936,-0.8064,98.748,4.426,317.5905,7.5905,97.28,4.516,323.6819,13.6819,96.546,4.562,322.892,12.892,96.205,4.584,318.9956,8.9956,95.67,4.618,329.0235,19.0235,96.454,4.568,318.6729,8.6729,96.315,4.577,316.2702,6.2702,97.076,4.529,316.2037,6.2037,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,57884Z US Equity,#N/A N/A
04/27/2020,04/29/2020,EMR,Emerson Electric Company,A2,Stable,A,Stable,NR,-,A2 / A / NR,-,Sr, , -,1500, -,500,7.4,3,NCL,Fixed,1.8,-,10/15/2027,0.625% 7yr UST due 03/31/27,125,,-2,-,-,180,0,0,-,-,,-5,55,-,7,1.813,99.91,Yes,CORP,Investment Grade,Active,3,3,-,-,No,No,Yes,Yes,No,No,Refi-CP,GCP,1000,,No,Citi,JPM,BofA,-,-,-,-,-,-,-,JPM,Public Offering, ,-,Energy & Power,Utilities,291011BL7,US291011BL71,04/27/2020,2,1,United States of America,US,US, ,500,USD,1,NCL,-,2,-,-,-,-,-,-,EMR,AMRS,0.4,2,No,-,-,-,-,-,Barc,BNP,DB,HSBC,WFS,N,N,Y,912828ZE Govt,100.109,1.784,122.3547,-2.6453,100.042,1.794,127.4922,2.4922,99.855,1.821,129.9658,4.9658,99.481,1.875,134.6896,9.6896,99.972,1.804,129.89,4.89,99.544,1.866,134.4859,9.4859,99.744,1.837,129.9802,4.9802,99.427,1.883,132.047,7.047,99.208,1.915,142.1676,17.1676,99.1,1.931,140.3199,15.3199,99.1,1.931,138.4772,13.4772,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,EMR US Equity,39141.5411
04/27/2020,04/29/2020,EMR,Emerson Electric Company,A2,Stable,A,Stable,NR,-,A2 / A / NR,-,Sr, , -,1500, -,500,10.4,3,NCL,Fixed,1.95,-,10/15/2030,1.5% 10yr UST due 02/15/30,135,,-1,-,-,180,0,0,-,-,,-5,45,-,5.2,2.009,99.446,Yes,CORP,Investment Grade,Active,3,3,-,-,No,No,Yes,Yes,No,No,Refi-CP,GCP,1000,,No,Citi,JPM,BofA,-,-,-,-,-,-,-,Citi,Public Offering, ,-,Energy & Power,Utilities,291011BN3,US291011BN38,04/27/2020,2,0,United States of America,US,US, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,EMR,AMRS,0.45,2.25,No,-,-,-,-,-,Barc,BNP,DB,HSBC,WFS,N,N,Y,912828Z9 Govt,99.793,1.972,131.1723,-3.8277,99.316,2.023,141.0311,6.0311,99.185,2.037,141.0356,6.0356,98.841,2.074,143.54,8.54,99,2.057,144.5469,9.5469,98.159,2.148,151.4586,16.4586,98.777,2.081,141.9311,6.9311,98.352,2.127,142.4194,7.4194,97.336,2.238,159.7802,24.7802,98.131,2.151,146.8144,11.8144,98.131,2.151,144.1261,9.1261,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,EMR US Equity,39141.5411
04/27/2020,04/29/2020,EMR,Emerson Electric Company,A2,Stable,A,Stable,NR,-,A2 / A / NR,-,Sr, , -,1500, -,500,30.4,3,NCL,Fixed,2.75,-,10/15/2050,2.375% 30yr UST due 11/15/49,150,,-1,-,-,200,0,0,-,-,,-5,50,-,7.4,2.756,99.878,Yes,CORP,Investment Grade,Active,3,3,-,-,No,No,Yes,Yes,No,No,Refi-CP,GCP,1000,,No,Citi,JPM,BofA,-,-,-,-,-,-,-,JPM,Public Offering, ,-,Energy & Power,Utilities,291011BM5,US291011BM54,04/27/2020,2,0,United States of America,US,US, ,500,USD,1,NCL,-,6,-,-,-,-,-,-,EMR,AMRS,0.875,4.375,No,-,-,-,-,-,Barc,BNP,DB,HSBC,WFS,N,N,Y,912810SK Govt,99.815,2.759,150.188,0.188,98.556,2.821,161.5188,11.5188,98.214,2.838,158.5967,8.5967,96.686,2.915,162.7936,12.7936,96.863,2.906,165.5905,15.5905,94.784,3.013,173.3819,23.3819,94.784,3.013,167.992,17.992,94.784,3.013,161.8956,11.8956,94.784,3.013,168.5235,18.5235,94.309,3.038,165.6729,15.6729,95.537,2.974,155.9702,5.9702,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,EMR US Equity,39141.5411
04/27/2020,04/29/2020,IEX,Idex Corporation,Baa2,Stable,BBB,Stable,BBB+,Stable,Baa2 / BBB / BBB+,6,Sr, , -,500, -,500,10,1,NCL,Fixed,3,02/01/2030,05/01/2030,1.5% 10yr UST due 02/15/30,237.5,,-6.5,-,-,300,0,0,-,-,,N/A,62.5,-,6.8,3.021,99.82,Yes,CORP,Investment Grade,Active,3,3,-,-,Yes,No,Yes,Yes,No,No,Refi - Bond,GCP,2000,,No,BofA,JPM,WFS,-,-,-,-,-,-,-,-,Public Offering,-,-,Industrials,Machinery,45167RAG9,US45167RAG92,04/27/2020,2,1,United States of America,US,US, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,IEX,AMRS,0.65,3.25,No,-,-,-,-,-,HSBC,Mizuho,PNC,US Bancorp,Bank of China Limited,N,N,Y,912828Z9 Govt,101.398,2.835,217.4723,-20.0277,101.62,2.809,219.6311,-17.8689,101.065,2.874,224.7356,-12.7644,101.312,2.845,220.64,-16.86,101.6,2.811,219.9469,-17.5531,101.6,2.811,217.7586,-19.7414,101.53,2.819,215.7311,-21.7689,101.139,2.865,216.2194,-21.2806,101.139,2.865,222.4802,-15.0198,101.139,2.865,218.2144,-19.2856,99.931,3.008,229.8261,-7.6739,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,IEX US Equity,12310.0348
04/27/2020,04/29/2020,DAL,Delta Air Lines Inc.,Baa2,-,BBB-,-,NR,-,Baa2 / BBB- / NR,6,Secured,-, -,3500, -,3500,5,1,NCL,Fixed,7,-,05/01/2025,0.5% 5yr UST due 03/31/25,661,0,-8,-,-,0,0,0,-,-,0,N/A,-661,-,N/A,7,100,Yes,CORP,Investment Grade,Active,12,12,-,-,Yes,No,No,Yes,No,No,GCP,-,2000,,No,JPM,Barc,BofA,BBVA,BNP,Citi,GS,MS,SMBC,Std Chrtrd,-,144a/Reg S,-,-,Industrials,Airlines,247361ZX9,US247361ZX93,04/27/2020,2,1,United States of America,US,US, ,3500,USD,1,NCL,-,-,-,-,-,-,-,-,DAL,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZF Govt,#N/A N/A,#N/A N/A,#N/A Invalid Override,#VALUE!,#N/A N/A,#N/A N/A,#N/A Invalid Override,#VALUE!,101.614,6.614,624.8852,-36.1148,100.754,6.819,645.4075,-15.5925,101.29,6.691,633.8968,-27.1032,99.973,7.006,664.1224,3.1224,99.16,7.203,682.8663,21.8663,99.715,7.068,669.5336,8.5336,99.417,7.14,683.4992,22.4992,99.598,7.096,676.3816,15.3816,97.367,7.646,729.6229,68.6229,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,DAL US Equity,31138.4503
04/27/2020,04/30/2020,SCHW,"Charles Schwab Corporation, The",Baa2,Stable,BBB,Stable,BB+,Stable,Baa2 / BBB / BB+,6,Jr Sub, , -,2500, -,2500,-,1,NCL,Fixed,5.375,-,-,0.5% 5yr UST due 03/31/25,462,,-,-,-,0,0,0,-,-,,N/A,-462,-,3.28,5.375,100,Yes,FIG,Investment Grade,Active,6,6,-,-,No,No,No,No,No,No,GCP,-,1000,,No,BofA,Citi,CS,GS,JPM,MS,-,-,-,-,CS,Public Offering, ,-,Financial Institutions,Asset Management,808513BD6,US808513BD67,04/27/2020,2,1,United States of America,US,US, ,2500,USD,1,NCL,-,-,-,-,-,-,-,-,SCHW,AMRS,1,25,No,-,-,-,-,-,WFS,BNY,HSBC,PNC,US Bancorp,N,N,N,#N/A Field Not Applicable,103.125,4.679,,#VALUE!,103.125,4.678,,#VALUE!,103.2,4.662,,#VALUE!,104.1,4.465,,#VALUE!,103.75,4.541,,#VALUE!,103.75,4.54,,#VALUE!,103.875,4.512,,#VALUE!,103.737,4.542,,#VALUE!,104,4.484,,#VALUE!,104.125,4.456,,#VALUE!,103.5,4.592,,#VALUE!,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,SCHW US Equity,-9662.7595
04/27/2020,04/30/2020,BIIB,Biogen Inc,Baa1,Stable,A-,Stable,NR,-,Baa1 / A- / NR,3,Sr, , -,3000, -,1500,30,2,NCL,Fixed,3.15,-,05/01/2050,2.375% 30yr UST due 11/15/49,195,,-,-,-,225,0,0,-,-,,0,30,-,3,3.193,99.174,Yes,CORP,Investment Grade,Active,6,3,3,-,No,No,Yes,Yes,No,No,Refi - Bond,Share Repurchase,2000,,No,BofA,GS,JPM,MS,DB,US Bancorp,-,-,-,-,GS,Public Offering, ,-,Healthcare,Biotech,09062XAG8,US09062XAG88,04/27/2020,2,1,United States of America,US,US, ,1500,USD,1,NCL,-,6,-,-,-,-,-,-,BIIB,AMRS,0.875,13.125,No,-,-,-,-,-,Citi,Mizuho,WFS,Academy,Loop,N,N,Y,912810SK Govt,98.489,3.229,202.3188,7.3188,95.697,3.379,212.6967,17.6967,94.906,3.423,213.5936,18.5936,93.462,3.504,225.3905,30.3905,91.719,3.604,232.4819,37.4819,92.988,3.531,219.792,24.792,89.954,3.708,231.3956,36.3956,90.274,3.689,236.1235,41.1235,92.814,3.541,215.9729,20.9729,92.699,3.548,213.3702,18.3702,94.586,3.441,207.4037,12.4037,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,BIIB US Equity,51010.4733
04/27/2020,04/30/2020,BIIB,Biogen Inc,Baa1,Stable,A-,Stable,NR,-,Baa1 / A- / NR,3,Sr, , -,3000, -,1500,10,2,NCL,Fixed,2.25,-,05/01/2030,1.5% 10yr UST due 02/15/30,160,,1,-,-,195,0,0,-,-,,0,35,-,3.87,2.253,99.973,Yes,CORP,Investment Grade,Active,6,3,3,-,No,No,Yes,Yes,No,No,Refi - Bond,Share Repurchase,2000,,No,BofA,GS,JPM,MS,Citi,Mizuho,-,-,-,-,GS,Public Offering, ,-,Healthcare,Biotech,09062XAH6,US09062XAH61,04/27/2020,2,0,United States of America,US,US, ,1500,USD,1,NCL,-,3,-,-,-,-,-,-,BIIB,AMRS,0.45,6.75,Yes,-,-,-,-,-,DB,US Bancorp,WFS,Academy,Loop,N,N,Y,912828Z9 Govt,99.932,2.258,164.5311,4.5311,99.2,2.34,171.3356,11.3356,99.092,2.353,171.44,11.44,99.15,2.346,173.4469,13.4469,98.265,2.447,181.3586,21.3586,98.941,2.37,170.8311,10.8311,98.109,2.465,176.2194,16.2194,97.919,2.487,184.6802,24.6802,97.98,2.48,179.7144,19.7144,98.865,2.379,166.9261,6.9261,99.31,2.328,166.3075,6.3075,33.29,-24.05,67.35,-4.58,93.168,-0.33,0.2223,10.2326,0.2871,14.8311,0.4037,18.035,0.6605,9.1104,1.2557,3.2321,BIIB US Equity,51010.4733
